drug,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127
Posaconazole,0.05422413349151611,-0.05987602472305298,-3.892183303833008e-05,0.0629192665219307,0.05506420135498047,0.04623708128929138,0.007394552230834961,0.010402768850326538,0.0917687714099884,0.09510141611099243,-0.01630401611328125,0.02330547571182251,0.048626527190208435,-0.04114055633544922,0.04468061029911041,-0.02769753336906433,-0.043905794620513916,-0.041181474924087524,0.021536946296691895,0.034102827310562134,-0.0276547372341156,0.03319823741912842,0.01286347210407257,-0.07931428402662277,-0.025465339422225952,0.03496462106704712,0.04744309186935425,0.01226341724395752,0.02161899209022522,-0.04879108816385269,-0.020723789930343628,0.01693415641784668,-0.41253799200057983,0.06560420989990234,-0.0013779699802398682,-0.12292903661727905,0.05079488456249237,-0.03709752857685089,0.06455609202384949,0.043882086873054504,-0.04856844246387482,-0.06673585623502731,0.006385393440723419,0.018181264400482178,-0.022229373455047607,0.01286974549293518,-0.015469208359718323,0.10743096470832825,0.016506165266036987,-0.07586787641048431,-0.0044013261795043945,-0.035403862595558167,-0.03947004675865173,-0.023238271474838257,0.009139597415924072,-0.04922764003276825,0.028996646404266357,0.04496529698371887,-0.035883307456970215,0.024406760931015015,0.048122555017471313,-0.05079109966754913,-0.04538847506046295,0.026500776410102844,-0.013959258794784546,0.07110312581062317,-0.04830949753522873,-0.034752458333969116,-0.022164493799209595,0.035217612981796265,0.06243821978569031,-0.04746586084365845,0.07831370830535889,-0.02494962513446808,0.08375892043113708,0.015732884407043457,-0.03359192609786987,0.12578123807907104,0.05615514516830444,-0.0184156596660614,-0.010194089263677597,-0.019078895449638367,0.06929993629455566,-0.03306537866592407,-0.06540489196777344,-0.02411651611328125,-0.04975074529647827,-0.037053126841783524,0.07095657289028168,-0.05881805717945099,0.035595715045928955,-0.037967219948768616,-0.06454646587371826,0.0311429500579834,-0.022594481706619263,0.03375156223773956,-0.05019637942314148,-0.03161229193210602,-0.007127091288566589,-0.029590845108032227,0.006495729088783264,-0.02311164140701294,0.025759853422641754,-0.050182342529296875,-0.0130700021982193,0.08013546466827393,0.00893142819404602,-0.03731630742549896,-0.04491996765136719,-0.030910566449165344,-0.02781510353088379,0.09185440838336945,0.056976884603500366,0.013369545340538025,-0.00570032000541687,-0.03731954097747803,-0.06187663972377777,-0.022320285439491272,-0.0029967427253723145,0.011248111724853516,-0.8308009505271912,0.026796042919158936,-0.03444583714008331,0.015264540910720825,-0.0529446005821228,-0.060314856469631195,-0.01504787802696228,-0.022671759128570557
Quinolones,-0.004241675138473511,0.23138713836669922,0.09038269519805908,-0.08943812549114227,-0.08418440818786621,0.05540090799331665,-0.039057254791259766,0.08004504442214966,-0.04307560622692108,0.002619802951812744,0.16379177570343018,-0.07829338312149048,-0.10080641508102417,0.02368408441543579,-0.05325941741466522,0.1129029393196106,0.015994012355804443,-0.06961888074874878,0.049548327922821045,-0.022560298442840576,0.01596897840499878,-0.08743888139724731,0.0330640971660614,0.10219591856002808,0.019129663705825806,0.06461048126220703,-0.09774108231067657,-0.051503121852874756,-0.044105201959609985,-0.07408367097377777,0.11740261316299438,-0.03154802322387695,-1.9665393829345703,-0.037037670612335205,-0.09585076570510864,0.1303609013557434,-0.0880618542432785,0.06318461894989014,-0.13687437772750854,-0.03655117750167847,0.10692529380321503,0.13131217658519745,0.09456957876682281,0.013716399669647217,0.015500873327255249,-0.0718422532081604,0.04392307996749878,-0.05349302291870117,0.05385541915893555,0.03734889626502991,0.026376724243164062,0.03585684299468994,0.15417134761810303,-0.006247460842132568,-0.07274134457111359,0.0702277421951294,-0.10368582606315613,-0.16908064484596252,0.07880377769470215,-0.07961218059062958,-0.18782296776771545,-0.05914995074272156,0.0861339271068573,-0.0893537625670433,0.04353770613670349,-0.050163716077804565,0.06758087873458862,0.07196065783500671,-0.010777086019515991,-0.08676554262638092,-0.008739888668060303,0.030927032232284546,-0.13926443457603455,0.0765998363494873,0.02300548553466797,0.010429084300994873,0.1041395366191864,-0.20181789994239807,-0.06208723783493042,0.020180925726890564,0.028018712997436523,0.09575614333152771,-0.13008522987365723,0.12034052610397339,0.0589296817779541,0.055669426918029785,0.0717325210571289,0.1472884565591812,-0.1213848888874054,0.11770719289779663,-0.08592885732650757,0.022114604711532593,0.18440568447113037,-0.13061648607254028,0.13152986764907837,-0.05162316560745239,0.10205477476119995,0.08468316495418549,0.057366743683815,0.061679720878601074,-0.030749261379241943,0.11505532264709473,-0.08901861310005188,0.07736074924468994,-0.04391522705554962,-0.061660587787628174,0.11663435399532318,0.0663292407989502,0.08232712745666504,-0.0748167634010315,0.11196112632751465,-0.16367579996585846,-0.0018057376146316528,-0.04846394062042236,0.007404893636703491,0.007434248924255371,0.0817570686340332,0.019255727529525757,0.03616178035736084,-0.11174926161766052,2.5566182136535645,0.010774672031402588,0.09725871682167053,-0.0769694447517395,0.043457239866256714,0.015023946762084961,0.056581199169158936,0.12738341093063354
Rifampicin,0.0842035561800003,-0.18443751335144043,-0.06671682000160217,0.16560864448547363,0.08390176296234131,0.027756184339523315,0.05280706286430359,-0.015775412321090698,0.12554742395877838,0.18313351273536682,-0.11797568202018738,0.07960587739944458,0.14055000245571136,-0.05358949303627014,0.18897831439971924,-0.11385589838027954,-0.03208267688751221,0.007617205381393433,-0.01456180214881897,0.08295778930187225,-0.07122784852981567,0.09890994429588318,-0.042133063077926636,-0.13317981362342834,-0.016537755727767944,0.03333267569541931,0.117550328373909,0.04846447706222534,0.06027805805206299,-0.030281610786914825,-0.08859384059906006,0.051412105560302734,-1.0082106590270996,0.11744436621665955,0.073082834482193,-0.28035447001457214,0.0954376608133316,-0.007474839687347412,0.11757291853427887,0.06989249587059021,-0.1383754163980484,-0.21074266731739044,-0.03307276964187622,0.049612998962402344,-0.02886563539505005,0.07514795660972595,-0.05018366873264313,0.2097180187702179,-0.0697348415851593,-0.1528857946395874,-0.010735630989074707,-0.043065041303634644,-0.17649129033088684,0.01674535870552063,0.07530146837234497,-0.12952737510204315,0.13783597946166992,0.18341781198978424,-0.08724907040596008,0.05654594302177429,0.1738823503255844,-0.059110283851623535,-0.10954725742340088,0.09772606194019318,-0.027143210172653198,0.12721514701843262,-0.09516361355781555,-0.09273123741149902,-0.027623876929283142,0.11383910477161407,0.05279405415058136,-0.07708106935024261,0.20904910564422607,-0.08573156595230103,0.12162123620510101,0.04820042848587036,-0.10509391129016876,0.31735217571258545,0.11675116419792175,-0.0060498639941215515,-0.013506695628166199,-0.048318371176719666,0.1294563114643097,-0.13286373019218445,-0.08356034755706787,-0.0672370195388794,-0.0891074538230896,-0.1499055027961731,0.1350611448287964,-0.15087249875068665,0.05872175097465515,-0.049985289573669434,-0.1380845010280609,0.08001202344894409,-0.10094442963600159,0.11572939157485962,-0.1446646749973297,-0.0968925803899765,-0.01610216498374939,-0.08745425939559937,0.04427781701087952,-0.08116862177848816,0.062216442078351974,-0.0973798930644989,-0.0012670457363128662,0.16788333654403687,-0.04300078749656677,-0.11028388142585754,-0.11589378118515015,-0.03051532804965973,-0.11366409063339233,0.2555922269821167,0.06976133584976196,0.0505312979221344,-0.009000420570373535,-0.023550093173980713,-0.1674494743347168,0.006082423031330109,-0.04100671410560608,0.0764339491724968,-0.2618071436882019,0.04818946123123169,-0.11172328889369965,0.050418347120285034,-0.11005967855453491,-0.09402976930141449,-0.01777002215385437,-0.11657640337944031
Teicoplanin,-0.03471364080905914,0.09066414833068848,0.025128543376922607,-0.0688849687576294,-0.02451300621032715,0.00029075145721435547,-0.02124008536338806,0.027743488550186157,-0.03422956168651581,-0.0452292263507843,0.06061672419309616,-0.0468156635761261,-0.049930959939956665,0.010027945041656494,-0.07746870815753937,0.03583136200904846,-0.0031858086585998535,-0.034578949213027954,0.027944505214691162,-0.04671946167945862,0.022982001304626465,-0.04717212915420532,0.020964384078979492,0.047224223613739014,0.013820096850395203,0.027846574783325195,-0.02166953682899475,-0.022932767868041992,-0.02676767110824585,-0.01612474024295807,0.0734144002199173,-0.0070874691009521484,-0.20615077018737793,-0.03133770823478699,-0.06962570548057556,0.064154252409935,-0.05458848178386688,0.01639796793460846,-0.050241902470588684,-0.02256186306476593,0.0516752153635025,0.06627625226974487,0.03560484200716019,0.012704014778137207,0.014955580234527588,-0.019829317927360535,0.020304054021835327,-0.0552515983581543,0.03594154119491577,0.041871726512908936,0.020231127738952637,0.012762129306793213,0.09267374873161316,-0.034125685691833496,-0.031703487038612366,0.044291943311691284,-0.05563712120056152,-0.08944661915302277,0.016448497772216797,-0.025776520371437073,-0.08542899787425995,-0.029101550579071045,0.04668736457824707,-0.05837655067443848,0.023064687848091125,-0.039622962474823,0.038452960550785065,0.03730455040931702,0.013450324535369873,-0.04947877675294876,0.024769678711891174,0.023444175720214844,-0.09696677327156067,0.05451443791389465,-0.00858306884765625,-0.019582390785217285,0.03310006856918335,-0.06925088167190552,-0.03068585693836212,0.0006117597222328186,0.00852356106042862,0.03217974305152893,-0.04193460941314697,0.024838492274284363,0.006700038909912109,0.031716346740722656,0.017307639122009277,0.07542546838521957,-0.053949326276779175,0.05332249402999878,-0.04207213222980499,0.01623249053955078,0.02271130681037903,-0.06190848350524902,0.05932134389877319,-0.0350845605134964,0.09107762575149536,0.04864157736301422,0.01892729103565216,0.030170142650604248,0.0015149712562561035,0.0331113338470459,-0.061584800481796265,0.045762449502944946,-0.026466965675354004,-0.03859215974807739,0.04665730893611908,0.0439104288816452,0.03805661201477051,-0.01467558741569519,0.060348331928253174,-0.06713415682315826,-0.029239967465400696,-0.02302190661430359,-0.0021086931228637695,-0.005515575408935547,0.04390539973974228,-0.01584324985742569,0.0191572904586792,-0.04696233570575714,-0.0637417733669281,-0.02084296941757202,0.06089469790458679,-0.03253081440925598,0.02415412664413452,0.003639698028564453,-0.0037944912910461426,0.07053270936012268
Telithromycin,0.009931206703186035,-0.08183050155639648,-0.08202815055847168,0.10875630378723145,0.026410937309265137,-0.02634298801422119,-0.0005187690258026123,-0.017399966716766357,0.026240315288305283,0.06516841053962708,-0.054592326283454895,0.02721044421195984,0.07236804068088531,0.014868736267089844,0.08532389998435974,-0.055755287408828735,-0.02468627691268921,0.028300821781158447,-0.029276669025421143,0.03107583522796631,-0.03286239504814148,0.013818830251693726,-0.04266451299190521,-0.04199114441871643,-0.005971014499664307,0.008666545152664185,0.04448956251144409,0.02529120445251465,0.014134049415588379,0.011147916316986084,0.005759596824645996,0.024476051330566406,-1.3976199626922607,0.04160355031490326,0.02767905592918396,-0.1251198649406433,0.02899552881717682,0.02691441774368286,0.023414820432662964,0.05235680937767029,-0.05425308644771576,-0.0949472188949585,-0.018755950033664703,0.003768444061279297,-0.00237882137298584,0.023871228098869324,0.0038329362869262695,0.08855584263801575,-0.03841087222099304,-0.05121433734893799,0.002441585063934326,-0.00696977972984314,-0.08317753672599792,-0.02507670968770981,0.04245489835739136,-0.056374579668045044,0.059421002864837646,0.08087626099586487,-0.03328746557235718,0.0413283109664917,0.07663722336292267,-0.03523552417755127,-0.0345429927110672,0.0030774474143981934,0.03066176176071167,0.03742179274559021,-0.05167554318904877,-0.020855724811553955,0.017646238207817078,0.025527477264404297,0.031636834144592285,-0.020950570702552795,0.08488002419471741,-0.024960100650787354,0.04188676178455353,0.03989225625991821,-0.03835982084274292,0.1515929102897644,0.033099137246608734,0.005278423428535461,0.015750855207443237,-0.02718225121498108,0.05443313717842102,-0.0987502932548523,-0.02829766273498535,-0.014472603797912598,-0.027095794677734375,-0.08841940015554428,0.032634884119033813,-0.08903169631958008,-0.0035046637058258057,0.025690525770187378,-0.11525660753250122,0.028784513473510742,-0.041211843490600586,0.031130850315093994,-0.05443248152732849,-0.029014065861701965,0.019357308745384216,-0.04249635338783264,0.012771040201187134,-0.025135517120361328,0.018049269914627075,-0.02551555633544922,-0.02611665427684784,0.08617058396339417,-0.02753603458404541,-0.037438809871673584,-0.03729039430618286,0.018015563488006592,-0.048212647438049316,0.158169224858284,0.039830952882766724,0.02730351686477661,0.028780430555343628,0.03905761241912842,-0.07585736364126205,0.024688750505447388,-0.03345796465873718,0.045266516506671906,-0.04228462278842926,0.002946138381958008,-0.02168753743171692,0.019341886043548584,-0.07974237203598022,-0.030468732118606567,0.02076306939125061,-0.04038126766681671
Tetracycline,-0.00013943016529083252,0.024792373180389404,-0.020518511533737183,0.022463619709014893,-0.011032283306121826,0.00337064266204834,-0.020643889904022217,0.011062920093536377,-0.008784174919128418,-0.011608272790908813,0.006295517086982727,-0.024220138788223267,-0.005054771900177002,0.03958508372306824,-0.01685740053653717,0.017665624618530273,-0.014779597520828247,-0.0006853342056274414,-0.005556344985961914,0.0014134198427200317,0.006738752126693726,-0.03653624653816223,0.006116807460784912,0.011810541152954102,-0.005094945430755615,-0.002110600471496582,-0.02123912423849106,-0.006124615669250488,-0.010213702917098999,-0.003143399953842163,0.058776795864105225,0.005366802215576172,-1.3748775720596313,-0.007920920848846436,-0.022608011960983276,0.017005324363708496,-0.012379229068756104,0.014422804117202759,-0.04296839237213135,0.016420945525169373,0.001118585467338562,0.023926347494125366,0.011790171265602112,-0.009963750839233398,0.017372578382492065,-0.025647073984146118,0.017362236976623535,-0.008798718452453613,0.007640838623046875,0.0017478466033935547,0.004676878452301025,-0.012788206338882446,0.031911373138427734,-0.04159107804298401,-0.008565545082092285,0.018513157963752747,-0.05350524187088013,-0.01925237476825714,-0.010899901390075684,0.011288359761238098,-0.016735553741455078,-0.02452641725540161,0.02343049645423889,-0.0452975332736969,0.045713573694229126,-0.011326849460601807,0.0032436996698379517,0.024648845195770264,0.0011943727731704712,-0.033059604465961456,0.023421481251716614,0.014783993363380432,-0.02462095022201538,0.021040409803390503,0.013093769550323486,0.006909072399139404,0.010594934225082397,-0.03706943988800049,-0.0033341869711875916,0.012138932943344116,0.006313681602478027,0.014541879296302795,-0.016741231083869934,0.0034759938716888428,-0.005421042442321777,0.019571900367736816,0.0009181797504425049,0.003848925232887268,-0.007724836468696594,-0.01272040605545044,-0.024059176445007324,0.030383095145225525,-0.01685279607772827,-0.013743877410888672,0.011853516101837158,-0.023935407400131226,0.010126769542694092,0.023233354091644287,0.03424586355686188,0.002059429883956909,-0.019021332263946533,0.027487963438034058,-0.02150476723909378,0.007699310779571533,-0.027133628726005554,-0.0009618699550628662,0.00506243109703064,0.030676260590553284,0.02762317657470703,0.008407950401306152,0.00841096043586731,0.003146722912788391,0.02061876654624939,-0.0045465826988220215,0.025145381689071655,0.022217392921447754,0.009084273129701614,0.017590411007404327,0.01504659652709961,-0.013257667422294617,0.025728732347488403,-0.001811981201171875,0.02888326346874237,0.00041815638542175293,-0.0227603018283844,-0.004384219646453857,0.030373364686965942,0.022062376141548157
Ticarcillin,0.023867517709732056,0.074442058801651,-0.012444227933883667,-0.007160872220993042,-0.03182029724121094,-0.0016658902168273926,-0.027276813983917236,0.008326709270477295,-0.026797980070114136,-0.010661512613296509,0.0626329705119133,-0.024610430002212524,-0.02196960151195526,0.0375392884016037,-0.057530686259269714,0.008985936641693115,0.009873956441879272,-0.020135194063186646,0.01204216480255127,0.004887580871582031,-0.008659422397613525,-0.047078728675842285,-0.008438944816589355,0.035879552364349365,0.012747049331665039,0.027560651302337646,-0.048546090722084045,-0.003124058246612549,-0.021038413047790527,-0.02142263948917389,0.09177705645561218,0.043226003646850586,0.21841812133789062,-0.010759159922599792,-0.025709524750709534,0.08529242873191833,0.008184731006622314,-0.026818424463272095,-0.036951035261154175,0.0001368597149848938,0.04852117598056793,0.039509549736976624,0.0059960149228572845,-5.1915645599365234e-05,-0.0023919343948364258,-0.043190717697143555,-0.006615795195102692,-0.06166371703147888,0.015460997819900513,0.026433110237121582,0.017283380031585693,-0.029281042516231537,0.06323213875293732,-0.05203692615032196,-0.002598866820335388,0.00816015899181366,-0.08915945887565613,-0.06989515572786331,0.0032158493995666504,0.010422170162200928,-0.06195610761642456,-0.018654078245162964,0.05759581923484802,-0.07059314846992493,0.014693208038806915,-0.04654785990715027,0.046942323446273804,0.07749980688095093,0.008441969752311707,-0.005763620138168335,0.03457782417535782,0.04373890161514282,-0.059631794691085815,0.051796749234199524,-0.0005353167653083801,-0.004056751728057861,0.04664324223995209,-0.08203336596488953,-0.03439617156982422,0.020094603300094604,0.008762642741203308,0.03108387440443039,-0.020662382245063782,-0.023561149835586548,-0.018569767475128174,0.027585923671722412,-0.025229841470718384,0.043084561824798584,-0.0066592395305633545,0.039966072887182236,-0.012763336300849915,0.00031267106533050537,-0.011113345623016357,-0.04593861103057861,0.01824939250946045,-0.03094451129436493,0.08153802156448364,0.03652450442314148,0.03904733061790466,0.01242181658744812,-0.012545600533485413,0.02262091636657715,-0.037938401103019714,0.008041977882385254,-0.03863970935344696,-0.03066876530647278,0.012372136116027832,0.028294935822486877,0.020391345024108887,0.0011864304542541504,0.02465394139289856,-0.022838711738586426,-0.012269735336303711,-0.036870330572128296,-0.0017724037170410156,-0.045206546783447266,0.03486146777868271,0.0024695247411727905,0.009946554899215698,-0.027590438723564148,-3.1344804763793945,-0.02053767442703247,0.061001479625701904,-0.009660691022872925,-0.007248818874359131,0.022886455059051514,-0.01877462863922119,0.07165294885635376
Tigecycline,0.08607782423496246,-0.16323235630989075,-0.11468398571014404,0.18693062663078308,0.043031930923461914,-0.012186616659164429,-0.0005466938018798828,-0.05915461480617523,0.06285886466503143,0.1467493176460266,-0.07906125485897064,0.08830961585044861,0.1302413046360016,0.006704583764076233,0.14956945180892944,-0.12156465649604797,-0.004451096057891846,0.060694217681884766,-0.049085259437561035,0.1074313372373581,-0.0576443076133728,0.05775454640388489,-0.06805811822414398,-0.10150536894798279,-0.03236249089241028,0.018816500902175903,0.07395873963832855,0.049700528383255005,0.041583865880966187,0.004863739013671875,-0.05245959758758545,0.06968808174133301,-0.05161857604980469,0.10358905792236328,0.09817814826965332,-0.20975539088249207,0.12894463539123535,-0.028025999665260315,0.11086145043373108,0.09742332249879837,-0.10145063698291779,-0.21197327971458435,-0.06168180704116821,-0.019681990146636963,-0.034487366676330566,0.04175233840942383,-0.04050857201218605,0.14625731110572815,-0.07832548022270203,-0.09679844975471497,-0.013598144054412842,-0.04246724769473076,-0.19075365364551544,-0.01251927763223648,0.10197065770626068,-0.14104291796684265,0.1099976897239685,0.1861848533153534,-0.04777376353740692,0.09309110045433044,0.19208914041519165,-0.04453110694885254,-0.05703568458557129,0.06446348130702972,-0.009540542960166931,0.05599325895309448,-0.061041802167892456,-0.010503947734832764,0.016512319445610046,0.0940016508102417,0.024489834904670715,-0.03348173946142197,0.17963969707489014,-0.06377357244491577,0.08543950319290161,0.0541110634803772,-0.0718507319688797,0.25895005464553833,0.058259785175323486,0.011331796646118164,0.010705247521400452,-0.05498220771551132,0.11764732003211975,-0.16587379574775696,-0.0736505389213562,-0.04327148199081421,-0.0707804411649704,-0.15592338144779205,0.11466492712497711,-0.12638872861862183,0.054732367396354675,-0.007308021187782288,-0.18720024824142456,0.08415782451629639,-0.10647112131118774,0.07375078648328781,-0.10715925693511963,-0.07845929265022278,0.00803617388010025,-0.07869026064872742,0.021705731749534607,-0.06787586212158203,0.06847048550844193,-0.09964466094970703,-0.032289013266563416,0.1510601043701172,-0.06537038087844849,-0.10692623257637024,-0.09058248996734619,0.030056767165660858,-0.09648415446281433,0.24739611148834229,0.07765555381774902,0.012850433588027954,0.006647348403930664,-0.027781009674072266,-0.14114049077033997,0.023525938391685486,-0.056102097034454346,0.08490046113729477,-2.9864537715911865,0.02424997091293335,-0.08509132266044617,0.05692806839942932,-0.1049872636795044,-0.033722519874572754,0.0011473894119262695,-0.06895171105861664
Tobramycin,-0.04477286338806152,0.23003077507019043,0.10894960165023804,-0.093223936855793,-0.04242461919784546,0.042064011096954346,-0.021795213222503662,0.05767503380775452,-0.057753536850214005,-0.053383976221084595,0.15527057647705078,-0.07844221591949463,-0.07944950461387634,-0.011276721954345703,-0.09541386365890503,0.08895662426948547,-0.010129392147064209,-0.07467788457870483,0.049315690994262695,-0.08654502034187317,0.014645874500274658,-0.06665635108947754,0.055661529302597046,0.10125488042831421,0.036671727895736694,0.09497231245040894,-0.11157311499118805,-0.04647308588027954,-0.040245771408081055,-0.08387553691864014,0.12627077102661133,-0.05671152472496033,-1.6637067794799805,-0.04959219694137573,-0.1366930603981018,0.15320423245429993,-0.08240798115730286,0.036512210965156555,-0.12278509140014648,-0.03957816958427429,0.0800325870513916,0.14370840787887573,0.13666531443595886,0.007380366325378418,0.014597535133361816,-0.07077109813690186,0.0323910117149353,-0.07086630165576935,0.0808250904083252,0.045623987913131714,0.009379446506500244,0.023891359567642212,0.15384620428085327,-0.03313182294368744,-0.06542086601257324,0.06138524413108826,-0.1272004246711731,-0.19899505376815796,0.0602191686630249,-0.09592723846435547,-0.22414030134677887,-0.03921711444854736,0.0683039128780365,-0.07060006260871887,0.006216272711753845,-0.05262202024459839,0.053903013467788696,0.024193167686462402,-0.05202841758728027,-0.09344843775033951,0.0039227306842803955,0.022096067667007446,-0.13385340571403503,0.07448124885559082,0.015290975570678711,0.003911435604095459,0.05930614471435547,-0.2034085988998413,-0.024691030383110046,0.010967105627059937,0.01564207673072815,0.09680131077766418,-0.09727072715759277,0.1406189203262329,0.0306435227394104,0.057425618171691895,0.06676110625267029,0.1906941533088684,-0.12246444821357727,0.12164163589477539,-0.08647793531417847,0.011593669652938843,0.15560615062713623,-0.1479337513446808,0.12589633464813232,-0.08416420221328735,0.1339951753616333,0.07845434546470642,0.016279518604278564,0.03472891449928284,0.01694747805595398,0.08544230461120605,-0.08281520009040833,0.06329625844955444,-0.09064037352800369,-0.08828476071357727,0.11678579449653625,0.06718838214874268,0.06080883741378784,-0.07595694065093994,0.12593787908554077,-0.17004023492336273,-0.021983683109283447,-0.02377590537071228,-0.031361013650894165,-0.03229320049285889,0.054911207407712936,-0.026112958788871765,0.024777725338935852,-0.05920436978340149,2.1648335456848145,0.014447569847106934,0.09137280285358429,-0.07675135135650635,0.05825585126876831,0.004824444651603699,0.0406247079372406,0.11653682589530945
Vancomycin,-0.014322161674499512,-0.0538632869720459,-0.05952811241149902,0.06533242762088776,-0.009339511394500732,-0.01495206356048584,-0.008544713258743286,-0.011961191892623901,0.002166304737329483,0.01108253002166748,-0.03734202682971954,0.013186752796173096,0.06436249613761902,0.0039317309856414795,0.05469118058681488,-0.06914058327674866,0.0423407256603241,0.06315398216247559,-0.03746911883354187,0.0031349211931228638,-0.01561802625656128,0.029680907726287842,-0.026520296931266785,-0.010286986827850342,-0.014509916305541992,0.003693222999572754,0.004691958427429199,-0.013008415699005127,0.016705185174942017,0.04483802616596222,-0.003101915121078491,0.017130732536315918,-1.871936559677124,-0.0029447823762893677,-0.00793004035949707,-0.09257206320762634,0.00023822486400604248,0.05353781580924988,-0.011815309524536133,0.02823701500892639,-0.04770079255104065,-0.07674349844455719,-0.016737855970859528,0.01426994800567627,0.015263289213180542,0.02838185429573059,0.03893783688545227,0.07318222522735596,-0.04926690459251404,-0.014363855123519897,0.02559053897857666,0.033499449491500854,-0.05608126521110535,0.005162090063095093,0.022025808691978455,-0.029389917850494385,0.0706017017364502,0.06448020040988922,-0.010921329259872437,0.020616233348846436,0.055664077401161194,-0.03971108794212341,-0.010771185159683228,-0.016802027821540833,0.07877316325902939,0.03790581226348877,0.01841941475868225,-0.0165824294090271,0.045517727732658386,0.01641225814819336,-0.027115464210510254,0.011114567518234253,0.041867345571517944,-0.02558159828186035,0.02259466052055359,0.01907980442047119,-0.027811452746391296,0.1277514100074768,0.024117425084114075,0.017049312591552734,0.04648810625076294,-0.002828240394592285,0.041875988245010376,-0.07864248752593994,-0.0010759830474853516,0.014459431171417236,0.009644150733947754,-0.07273770123720169,0.00022423267364501953,-0.06257802248001099,-0.03159555792808533,0.039899855852127075,-0.05735090374946594,0.012048840522766113,-0.024953365325927734,0.017194822430610657,-0.022025346755981445,-0.04053372144699097,0.012821480631828308,-0.026307731866836548,0.022062957286834717,-0.00937950611114502,0.017320364713668823,-0.027203619480133057,-0.014023467898368835,0.06529761850833893,-0.019318372011184692,-0.00029164552688598633,-0.019390881061553955,0.0052117109298706055,-0.02962625026702881,0.08821281790733337,0.018553152680397034,0.022399038076400757,0.0413852334022522,0.05171096324920654,-0.07466895878314972,0.003430090844631195,-0.02111712098121643,0.024952813982963562,0.5912872552871704,-0.0013297796249389648,-0.005860164761543274,0.0007440298795700073,-0.0636478066444397,-0.0050645917654037476,0.04257631301879883,-0.015549138188362122
Voriconazole,-0.03471364080905914,0.09066414833068848,0.025128543376922607,-0.0688849687576294,-0.02451300621032715,0.00029075145721435547,-0.02124008536338806,0.027743488550186157,-0.03422956168651581,-0.0452292263507843,0.06061672419309616,-0.0468156635761261,-0.049930959939956665,0.010027945041656494,-0.07746870815753937,0.03583136200904846,-0.0031858086585998535,-0.034578949213027954,0.027944505214691162,-0.04671946167945862,0.022982001304626465,-0.04717212915420532,0.020964384078979492,0.047224223613739014,0.013820096850395203,0.027846574783325195,-0.02166953682899475,-0.022932767868041992,-0.02676767110824585,-0.01612474024295807,0.0734144002199173,-0.0070874691009521484,-0.20615077018737793,-0.03133770823478699,-0.06962570548057556,0.064154252409935,-0.05458848178386688,0.01639796793460846,-0.050241902470588684,-0.02256186306476593,0.0516752153635025,0.06627625226974487,0.03560484200716019,0.012704014778137207,0.014955580234527588,-0.019829317927360535,0.020304054021835327,-0.0552515983581543,0.03594154119491577,0.041871726512908936,0.020231127738952637,0.012762129306793213,0.09267374873161316,-0.034125685691833496,-0.031703487038612366,0.044291943311691284,-0.05563712120056152,-0.08944661915302277,0.016448497772216797,-0.025776520371437073,-0.08542899787425995,-0.029101550579071045,0.04668736457824707,-0.05837655067443848,0.023064687848091125,-0.039622962474823,0.038452960550785065,0.03730455040931702,0.013450324535369873,-0.04947877675294876,0.024769678711891174,0.023444175720214844,-0.09696677327156067,0.05451443791389465,-0.00858306884765625,-0.019582390785217285,0.03310006856918335,-0.06925088167190552,-0.03068585693836212,0.0006117597222328186,0.00852356106042862,0.03217974305152893,-0.04193460941314697,0.024838492274284363,0.006700038909912109,0.031716346740722656,0.017307639122009277,0.07542546838521957,-0.053949326276779175,0.05332249402999878,-0.04207213222980499,0.01623249053955078,0.02271130681037903,-0.06190848350524902,0.05932134389877319,-0.0350845605134964,0.09107762575149536,0.04864157736301422,0.01892729103565216,0.030170142650604248,0.0015149712562561035,0.0331113338470459,-0.061584800481796265,0.045762449502944946,-0.026466965675354004,-0.03859215974807739,0.04665730893611908,0.0439104288816452,0.03805661201477051,-0.01467558741569519,0.060348331928253174,-0.06713415682315826,-0.029239967465400696,-0.02302190661430359,-0.0021086931228637695,-0.005515575408935547,0.04390539973974228,-0.01584324985742569,0.0191572904586792,-0.04696233570575714,-0.0637417733669281,-0.02084296941757202,0.06089469790458679,-0.03253081440925598,0.02415412664413452,0.003639698028564453,-0.0037944912910461426,0.07053270936012268
